time,angvelx,angvely,angvelz
2.15018177032471,0.08093395,0.01757078,-0.01850555
2.15918684005737,0.08537295,-0.004304749,-0.02070494
2.16998696327209,0.07651857,-0.004818988,-0.02030545
2.17931890487671,0.07287101,-0.00254234,-0.01938459
2.18931198120117,0.07783417,-0.009987565,-0.01702634
2.19953203201294,0.07333692,-0.01278813,-0.01602136
2.20915937423706,0.06012112,-0.005283033,-0.0123864
2.21934342384338,0.05766069,-0.006618619,-0.01203879
2.22951674461365,0.05970194,-0.001359924,-0.01165168
2.23955345153809,0.06256016,0.009138272,-0.01010233
2.24920320510864,0.06596923,0.02939451,-0.009686376
2.25958824157715,0.07675161,0.03875276,-0.00989347
2.2697811126709,0.08370552,0.03489038,-0.01071671
2.27947783470154,0.0931851,0.02265019,-0.01229109
2.2897675037384,0.100831,0.005689783,-0.01353369
2.29924058914185,0.09627125,0.01928778,-0.01311389
2.30936670303345,0.09281045,0.03361582,-0.0107857
2.31950783729553,0.09606837,0.04418816,-0.009295926
2.32937502861023,0.09514921,0.04192857,-0.008199066
2.33936381340027,0.09627983,0.04172206,-0.009190544
2.35011672973633,0.09251256,0.03995231,-0.009074314
2.36012697219849,0.09639481,0.02932849,-0.008765834
2.36931419372559,0.09674567,0.02282618,-0.008303234
2.37945532798767,0.1004296,0.01435758,-0.006786398
2.38955330848694,0.09154332,0.01655122,-0.006808072
2.39932918548584,0.08993743,0.01839734,-0.0062873
2.40985155105591,0.08429439,0.002643323,-0.00601744
2.41960191726685,0.08938939,0.0194245,-0.00637027
2.4295129776001,0.08377719,0.02840455,-0.005281107
2.440673828125,0.08738805,0.02832891,-0.004569639
2.44918417930603,0.08818515,0.0200906,-0.003931162
2.45936155319214,0.08342636,0.02252653,-0.00263239
2.47006344795227,0.07598709,0.02311385,-0.0009265812
2.47930812835693,0.07338138,0.02277852,-0.0006437906
2.48966860771179,0.06690128,0.02513179,-0.0003705661
2.49982213973999,0.06604627,0.001890078,-0.0009181484
2.50927734375,0.06723893,-0.02170856,0.0005134181
2.51950716972351,0.07820424,-0.02686619,4.837913e-05
