time,posx,posy,posz,attyaw,attpitch,attroll
34.236545085907,-0.784180283546448,-0.711142659187317,0.0698590204119682,-141.034385933302,0.529508725223161,0.242362397408108
34.2406582832336,-0.783797323703766,-0.711978912353516,0.0698984637856483,-141.317017537325,0.589504501527663,0.0558468956281717
34.244836807251,-0.78351902961731,-0.712900042533875,0.0700736045837402,-141.158359746648,0.458263768910715,0.0968622009024684
34.24933552742,-0.782962679862976,-0.714043080806732,0.0704259052872658,-140.636037008724,0.260508041543822,0.351810982700686
34.2531843185425,-0.782388687133789,-0.715315341949463,0.0709502920508385,-140.536823511473,0.539803748943519,0.353435543461445
34.2575752735138,-0.781628429889679,-0.71625554561615,0.072253905236721,-140.295704712121,0.31582278196233,1.06800882779445
34.2619647979736,-0.781442165374756,-0.717176795005798,0.0725368410348892,-140.214058706577,-0.00468431010564878,1.36892246451733
34.2659180164337,-0.781500041484833,-0.718307673931122,0.0720310732722282,-140.33446048229,-0.384764429987403,1.33006025165915
34.2764267921448,-0.781089067459106,-0.719253242015839,0.0716888085007668,-140.30804886137,-0.676391578710276,1.12069392463264
34.278342962265,-0.780580163002014,-0.720751881599426,0.0712452530860901,-140.15230959933,-0.818935713093328,1.12381737481477
34.2826678752899,-0.780009567737579,-0.722066640853882,0.0703813806176186,-140.310084786412,-0.315450831336322,0.510815980381542
34.2866129875183,-0.779953956604004,-0.722199678421021,0.070226863026619,-140.19595335714,0.223244023522994,0.634697898916998
34.2920641899109,-0.779832541942596,-0.722287654876709,0.0704082697629929,-139.995881510033,0.657768207864301,0.746556167088309
34.2949101924896,-0.779626488685608,-0.722175121307373,0.070546992123127,-140.254679647672,0.952751777823523,0.613130331796789
34.2991096973419,-0.779942750930786,-0.722406268119812,0.0706737414002419,-140.201645400855,1.29619349007587,0.756237864631302
34.3032915592194,-0.779979228973389,-0.722057044506073,0.0708263069391251,-140.508983409895,1.6136638663266,1.29684667592094
34.3074059486389,-0.779923975467682,-0.722373068332672,0.0709203109145164,-140.503588036316,1.58103605471597,1.40032446988395
34.3117773532867,-0.780107021331787,-0.723103523254395,0.0709707736968994,-140.20662959725,1.27806664463287,0.857104609079886
34.3159098625183,-0.779953181743622,-0.722932398319244,0.07073575258255,-140.580586886702,0.950360739368048,0.513740059233044
34.321204662323,-0.779954254627228,-0.722972869873047,0.0705268010497093,-140.648165046705,0.81347392049301,0.374270594066586
34.324827671051,-0.779993891716003,-0.723040342330933,0.0702715739607811,-140.650423567401,0.833091494914321,0.398399098229749
34.3288924694061,-0.779996454715729,-0.723073959350586,0.0700438320636749,-140.608896717713,0.922842350198857,0.420356842293589
34.3325066566467,-0.780112445354462,-0.72310483455658,0.069936029613018,-140.481310286151,0.919587626961702,0.418405130087901
34.3364870548248,-0.780206441879272,-0.722917318344116,0.0699617564678192,-140.530137012561,0.878156993955155,0.354112720597119
34.3407092094421,-0.780211627483368,-0.722648620605469,0.0700869560241699,-140.753167413874,0.670723627210161,0.00752190545074188
34.3449130058289,-0.780260443687439,-0.722589433193207,0.0701307728886604,-140.750381686397,0.61478244218882,-0.0783069267191162
34.3515253067017,-0.780229568481445,-0.722591519355774,0.0701195672154427,-140.727818730202,0.64745293699224,-0.156790411580828
34.3531711101532,-0.78020578622818,-0.722602784633636,0.0701713338494301,-140.683065121044,0.690401542156903,-0.0425911774020671
34.3578429222107,-0.780188500881195,-0.722644686698914,0.0701752230525017,-140.632760472262,0.735883065029676,0.0989044616798376
34.361652135849,-0.780119240283966,-0.722852170467377,0.0699278563261032,-140.593843967376,0.627145641989118,0.057216939848941
34.3657402992249,-0.780434846878052,-0.723145723342896,0.0697031617164612,-140.286091809781,0.196672315144137,0.186971112134034
34.3709239959717,-0.78044319152832,-0.723126888275146,0.0696742162108421,-140.329599316303,0.0264007424207987,0.156621397211534
34.3740429878235,-0.780425190925598,-0.722987115383148,0.0696251317858696,-140.425329803006,-0.154804750741864,0.0534728404663093
34.3782098293304,-0.780423939228058,-0.722889304161072,0.0695729702711105,-140.49649564813,-0.169366126785842,-0.0192942735972375
34.3838067054749,-0.780405580997467,-0.72278618812561,0.0695856064558029,-140.602653928814,-0.145318661729982,-0.0472941154173877
34.3865449428558,-0.780407190322876,-0.722740292549133,0.0696135982871056,-140.608796792721,-0.140813127346358,-0.039434403333849
34.3909068107605,-0.780386924743652,-0.722757518291473,0.0696398317813873,-140.578873399248,-0.166564390820299,0.0128615233348899
34.394788980484,-0.780429601669312,-0.72295755147934,0.0695860609412193,-140.384659605808,-0.220251036515742,0.089325321393678
34.3999388217926,-0.780383467674255,-0.723052144050598,0.0695343986153603,-140.326536354787,-0.29383772856782,0.133535309386306
34.4031863212585,-0.780243515968323,-0.723009586334229,0.0694872736930847,-140.42022839386,-0.352025881086786,0.188131733266927
34.407265663147,-0.780036866664886,-0.722860455513,0.0695289820432663,-140.645657939619,-0.250395580690785,0.235701883775919
34.411464214325,-0.779975295066833,-0.72279566526413,0.0694365054368973,-140.74436850433,-0.270655448809537,0.315257795612565
34.4156165122986,-0.78002804517746,-0.722698748111725,0.0694407373666763,-140.744732811098,-0.0785856538100322,0.31814143414193
34.4201927185059,-0.78010094165802,-0.72265636920929,0.0695015713572502,-140.73679641572,0.156086215467141,0.26436927296724
34.4243264198303,-0.780140697956085,-0.722636163234711,0.0696662962436676,-140.71685559028,0.429304212893276,0.17629692555224
34.4283018112183,-0.780151307582855,-0.722597599029541,0.0698385089635849,-140.658080351199,0.600397627782361,0.176143002748505
34.4325551986694,-0.780140995979309,-0.722612380981445,0.0699868351221085,-140.620354354746,0.663580967886579,0.199578691646654
34.436817407608,-0.780118107795715,-0.722659826278687,0.07011978328228,-140.616457894097,0.721137943628571,0.232711247423207
34.4407103061676,-0.780127465724945,-0.722724974155426,0.0701656267046928,-140.60505853846,0.724803761905929,0.225461594258185
34.444840669632,-0.780142724514008,-0.722865760326385,0.0701113864779472,-140.564515740752,0.716039525577715,0.219364637813448
34.4503579139709,-0.780298352241516,-0.723440766334534,0.0699584037065506,-140.142718767773,0.678534347446257,0.28363018790281
34.4531781673431,-0.780022799968719,-0.723065257072449,0.0701146721839905,-140.604101587012,0.713621626848062,0.420004166767481
34.4573662281036,-0.780068635940552,-0.723131656646729,0.0702547132968903,-140.579153210748,0.919731541647443,0.593187186819339
34.4617221355438,-0.780146658420563,-0.723188817501068,0.0703499615192413,-140.498399699403,1.04678335550402,0.652345836500267
34.466055393219,-0.780253171920776,-0.72330367565155,0.0704008266329765,-140.391820004376,1.05912581309283,0.622648857759218
34.4741694927216,-0.78020179271698,-0.723240435123444,0.0704428553581238,-140.429488879034,1.01058128391522,0.574004636188857
34.4741725921631,-0.780237674713135,-0.723291516304016,0.0705003216862679,-140.388088253031,0.932479094783045,0.513616690826689
34.4784693717957,-0.78026008605957,-0.723313629627228,0.0705668032169342,-140.372421073696,0.938637678023234,0.506056872211795
34.4824750423431,-0.780279219150543,-0.72322279214859,0.0705813094973564,-140.463935393939,0.953513308705316,0.482370981504027
34.4864675998688,-0.780329525470734,-0.723233759403229,0.070536769926548,-140.456701991411,0.977407161984752,0.465372874485014
34.4906139373779,-0.780383408069611,-0.723233342170715,0.070483922958374,-140.436498933856,0.944503554371297,0.440902105696081
34.4947922229767,-0.780459940433502,-0.723268687725067,0.070433035492897,-140.387589458157,0.871689043333246,0.409776483475349
34.4990682601929,-0.780519843101501,-0.723303318023682,0.0703774616122246,-140.262311322025,0.732017190038493,0.380265593257279
34.503166437149,-0.780645132064819,-0.723244607448578,0.0703174844384193,-140.229901420263,0.623530978506296,0.401889826828765
34.507354259491,-0.780611097812653,-0.723231434822083,0.0702569633722305,-140.222580901281,0.601446041625448,0.520346444709535
34.5116045475006,-0.780716359615326,-0.723269283771515,0.0701524093747139,-140.110200782868,0.415664761629607,0.561971766788498
34.5156707763672,-0.780724883079529,-0.723293900489807,0.0701093003153801,-140.075258018988,0.359288069561899,0.558520545484169
34.5212376117706,-0.780746102333069,-0.723290622234344,0.070098489522934,-140.074963948613,0.3838650485496,0.534068516046427
