time,posx,posy,posz,attyaw,attpitch,attroll
0,-0.262591451406479,0.230182200670242,0.0661925971508026,3.71320092605319,-1.28428309822701,0.667819132327344
0.00288271903991699,-0.262707948684692,0.230201959609985,0.0661304146051407,3.66815886357094,-1.23673170681006,0.648494537120924
0.00708651542663574,-0.262803643941879,0.230280250310898,0.0659956559538841,3.70695354296959,-1.19416878772004,0.651878437245159
0.0110847949981689,-0.262804001569748,0.230290710926056,0.0659209191799164,3.7148761551426,-1.22792293636558,0.68380272112374
0.0153403282165527,-0.262766510248184,0.23031347990036,0.0658988654613495,3.76753316488442,-1.28217280409338,0.702509884767636
0.0203220844268799,-0.262748211622238,0.23033994436264,0.0659270882606506,3.82615729349821,-1.3189090906352,0.688861554771217
0.0237112045288086,-0.262703329324722,0.230321869254112,0.0659562572836876,3.84097004485106,-1.30637902021838,0.680780769322022
0.0278246402740479,-0.262609630823135,0.230212360620499,0.0660043209791183,3.76803000183099,-1.28979213968273,0.682154394691825
0.0320107936859131,-0.262581259012222,0.230163395404816,0.0660464912652969,3.72215293458888,-1.27330761515144,0.67022210562219
0.0363442897796631,-0.262625485658646,0.23017044365406,0.0660901814699173,3.71238868622725,-1.25894393961312,0.668977363837139
0.0404925346374512,-0.262706488370895,0.230238184332848,0.0660934001207352,3.7405113471805,-1.24026168058301,0.668519965115757
0.0444490909576416,-0.262758284807205,0.230272948741913,0.0660529732704163,3.73933348637528,-1.25136714937439,0.680325253888216
0.0494608879089355,-0.262756407260895,0.230313405394554,0.0659793838858604,3.76375233375142,-1.28124057281792,0.694896302025996
0.0528049468994141,-0.262721121311188,0.230316951870918,0.0659351125359535,3.77800338287503,-1.33524359007886,0.706875369573249
0.057182788848877,-0.262665063142776,0.230291545391083,0.0659295469522476,3.78970724197717,-1.36801341342972,0.703341940857686
0.0612955093383789,-0.262619584798813,0.230275079607964,0.0659586563706398,3.79245325446453,-1.36667169875113,0.696896252987627
0.0655674934387207,-0.262613147497177,0.230223029851913,0.0660487338900566,3.76578182054658,-1.33205807808571,0.687583723786028
0.0696761608123779,-0.262683421373367,0.230224430561066,0.0660936608910561,3.77018602393543,-1.27734577365401,0.665373134912408
0.0737769603729248,-0.262743651866913,0.230226919054985,0.0660722851753235,3.74030408944606,-1.20374981868594,0.650700493377521
0.0778181552886963,-0.262774586677551,0.230233132839203,0.0660150200128555,3.70491399379301,-1.17320407841078,0.634058716170748
0.0821957588195801,-0.262762635946274,0.230221509933472,0.0659903436899185,3.65388798980373,-1.22613683118183,0.649503352873431
0.0862941741943359,-0.262724459171295,0.230293914675713,0.0659500136971474,3.72914874951763,-1.26915581472986,0.692124645967005
0.0910606384277344,-0.26275235414505,0.230360895395279,0.0659536570310593,3.81018872158121,-1.31909806820986,0.703978560858775
0.0945053100585938,-0.262690037488937,0.230324044823647,0.0659978911280632,3.80691908776457,-1.36863753445806,0.705437756168688
0.0991065502166748,-0.262608021497726,0.230255097150803,0.0660136938095093,3.77636852397906,-1.35846906595714,0.690074353927831
0.105364084243774,-0.26258260011673,0.23013998568058,0.0660870671272278,3.70215570073017,-1.30773735985164,0.683037399673173
0.109401226043701,-0.26263839006424,0.230173170566559,0.0660995244979858,3.71116972188378,-1.26306287229763,0.661478627050637
0.111331462860107,-0.262698978185654,0.230194658041,0.0661058351397514,3.67600471957525,-1.2454358085357,0.668993922646594
0.115556955337524,-0.262767434120178,0.230274051427841,0.0660512372851372,3.69870803048242,-1.23271000337558,0.669606239073813
0.119693517684937,-0.262813121080399,0.230333521962166,0.0659567043185234,3.72902513058036,-1.23826087235646,0.675446882370043
0.124151706695557,-0.262759238481522,0.230319574475288,0.0658985450863838,3.73849452713336,-1.27969405964488,0.698946666005502
0.12798285484314,-0.262682020664215,0.230284124612808,0.0658934339880943,3.75797587360039,-1.30874341673848,0.702426235702338
0.132189512252808,-0.262629002332687,0.230250060558319,0.0659609213471413,3.77911411962105,-1.31504324310786,0.696236094195451
0.136497259140015,-0.262616008520126,0.230202049016953,0.0660936832427979,3.74763926576689,-1.29643953212584,0.685156022432045
0.140825510025024,-0.262669622898102,0.230205819010735,0.0661413595080376,3.74712935447631,-1.25076483844051,0.668578037539348
0.144623041152954,-0.262672394514084,0.23015558719635,0.0661311075091362,3.66154284323455,-1.24374444354988,0.654112106874188
0.149101257324219,-0.26268607378006,0.230185210704803,0.0660875961184502,3.65985831090134,-1.23112355142655,0.66644135450708
0.152904987335205,-0.26269343495369,0.230237856507301,0.0660565495491028,3.70599834698392,-1.23851140021437,0.683543902394939
0.15715217590332,-0.262682378292084,0.230234444141388,0.0660894587635994,3.71267315355326,-1.29609525503863,0.698994290050976
0.161429405212402,-0.262681216001511,0.23029263317585,0.0660420209169388,3.77849261804917,-1.33099666676092,0.700025970008536
0.170273065567017,-0.262686967849731,0.230293527245522,0.0659566447138786,3.79209963349552,-1.3140447957081,0.691015069160708
0.182152986526489,-0.262647658586502,0.230236500501633,0.0659512206912041,3.77960394211676,-1.30066306515291,0.690260239632038
0.182162523269653,-0.262621372938156,0.230204001069069,0.0660502016544342,3.75268894110513,-1.2974418243582,0.683011178703035
0.186373472213745,-0.262655436992645,0.230220511555672,0.0660898759961128,3.75188787917858,-1.29734723885618,0.684505317314595
0.190691471099854,-0.262694120407104,0.230246439576149,0.0660980120301247,3.75352956634736,-1.28449871522432,0.68084997469599
